"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r","pred","logRT"
2,2,3,"folder/matchedM008SR.png",6,0.675573234,1,4,1,4,1,0.921875,"Selected",-0.953206638,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,2,2.08728131769129,-0.392193712950539
2,2,4,"folder/matchedM020.png  ",1,1.036725531,1,2,2,2,1,0.921875,"Selected",-0.698094469,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,3,1.60724238916077,0.0360672182260911
2,2,5,"folder/matchedM020SR.png",6,0.967955896,1,1,1,1,1,0.921875,"Selected",-0.746672233,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,4,2.08728131769129,-0.0325687547270098
2,2,6,"folder/matchedM019.png  ",2,0.740008081,1,4,1,4,1,0.921875,"Selected",-0.907690899,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,5,1.60724238916077,-0.301094172573277
2,2,7,"folder/matchedM002SL.png",6,0.837138231,1,1,1,1,1,0.921875,"Selected",-0.839079725,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,6,2.08728131769129,-0.177766071590876
2,2,9,"folder/matchedM021.png  ",1,2.014998455,1,3,2,3,1,0.921875,"Selected",-0.007058225,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,8,1.60724238916077,0.700618428648973
2,2,12,"folder/matchedM072SL.png",5,1.585801468,1,4,2,4,1,0.921875,"Selected",-0.310236067,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,11,2.08728131769129,0.46108993757146
2,2,13,"folder/matchedM049SL.png",6,0.975842681,1,3,1,3,1,0.921875,"Selected",-0.741101134,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,12,2.08728131769129,-0.0244538930611457
2,2,16,"folder/matchedM005SR.png",5,3.253191599,1,4,2,4,1,0.921875,"Selected",0.867581478,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,15,2.08728131769129,1.17963654492672
2,2,17,"folder/matchedM024SR.png",6,0.885931698,1,3,1,3,1,0.921875,"Selected",-0.804612806,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,16,2.08728131769129,-0.121115421642119
2,2,20,"folder/matchedM001.png  ",2,0.751922492,1,4,1,4,1,0.921875,"Selected",-0.899274751,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,19,1.60724238916077,-0.285122029493223
2,2,21,"folder/matchedM002.png  ",1,1.935895619,1,3,2,3,1,0.921875,"Selected",-0.062935195,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,20,1.60724238916077,0.660570071595091
2,2,22,"folder/matchedM019SL.png",6,0.794536427,1,4,1,4,1,0.921875,"Selected",-0.869172953,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,21,2.08728131769129,-0.229996445094787
2,2,24,"folder/matchedM067.png  ",2,1.574073766,1,2,1,2,1,0.921875,"Selected",-0.318520327,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,23,1.60724238916077,0.453667014208376
2,2,26,"folder/matchedM006SL.png",5,2.155288995,1,4,2,4,1,0.921875,"Selected",0.092040754,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,25,2.08728131769129,0.767924818972871
2,2,27,"folder/matchedM021.png  ",2,1.383277644,1,1,1,1,1,0.921875,"Selected",-0.453295636,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,26,1.60724238916077,0.324455787414751
2,2,29,"folder/matchedM002SL.png",5,2.275970529,1,3,2,3,1,0.921875,"Selected",0.177288247,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,28,2.08728131769129,0.822406567586226
2,2,31,"folder/matchedM016SL.png",5,2.003044555,1,2,2,2,1,0.921875,"Selected",-0.015502268,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,30,2.08728131769129,0.694668300570083
2,2,33,"folder/matchedM003SR.png",5,1.445351466,1,1,2,1,1,0.921875,"Selected",-0.409447687,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,32,2.08728131769129,0.368352521054746
2,2,34,"folder/matchedM001SR.png",6,0.617687867,1,4,1,4,1,0.921875,"Selected",-0.99409593,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,33,2.08728131769129,-0.481772018694338
2,2,38,"folder/matchedM067SR.png",5,2.284019114,1,3,2,3,1,0.921875,"Selected",0.182973638,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,37,2.08728131769129,0.825936660410235
2,2,39,"folder/matchedM067.png  ",1,1.604035191,1,2,2,2,1,0.921875,"Selected",-0.297356059,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,38,1.60724238916077,0.472522448729839
2,2,40,"folder/matchedM049.png  ",2,1.262172315,1,3,1,3,1,0.921875,"Selected",-0.538842491,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,39,1.60724238916077,0.232834296002557
2,2,44,"folder/matchedM001SR.png",5,1.423570855,1,1,2,1,1,0.921875,"Selected",-0.424833161,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,43,2.08728131769129,0.353168401699178
2,2,46,"folder/matchedM005SR.png",6,1.334778517,1,3,1,3,1,0.921875,"Selected",-0.487554638,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,45,2.08728131769129,0.288765373219564
2,2,51,"folder/matchedM072.png  ",1,1.125579184,1,1,2,1,1,0.921875,"Selected",-0.635329679,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,50,1.60724238916077,0.118297733398995
2,2,52,"folder/matchedM008.png  ",2,0.745192622,1,4,1,4,1,0.921875,"Selected",-0.904028623,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,51,1.60724238916077,-0.294112541001515
2,2,53,"folder/matchedM003.png  ",2,0.974408635,1,4,1,4,1,0.921875,"Selected",-0.742114122,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,52,1.60724238916077,-0.0259245202020596
2,2,56,"folder/matchedM006SL.png",6,0.983498315,1,3,1,3,1,0.921875,"Selected",-0.735693318,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,55,2.08728131769129,-0.0166393544234285
2,2,57,"folder/matchedM004SL.png",6,0.785491225,1,4,1,4,1,0.921875,"Selected",-0.875562339,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,56,2.08728131769129,-0.241445992577377
2,2,58,"folder/matchedM004.png  ",1,1.516376747,1,3,2,3,1,0.921875,"Selected",-0.359276573,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,57,1.60724238916077,0.41632377019797
2,2,59,"folder/matchedM021SL.png",6,2.565306946,1,2,1,2,1,0.921875,"Selected",0.381670833,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,58,2.08728131769129,0.942078138519732
2,2,60,"folder/matchedM017SR.png",6,1.395309993,1,1,1,1,1,0.921875,"Selected",-0.444796178,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,59,2.08728131769129,0.333116607791044
2,2,61,"folder/matchedM072SL.png",6,0.80507393,1,4,1,4,1,0.921875,"Selected",-0.861729431,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,60,2.08728131769129,-0.216821167271155
2,2,62,"folder/matchedM004SL.png",5,1.042927054,1,2,2,2,1,0.921875,"Selected",-0.693713813,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,61,2.08728131769129,0.0420312349342721
2,2,64,"folder/matchedM008SR.png",5,1.203808948,1,2,2,2,1,0.921875,"Selected",-0.580069434,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,63,2.08728131769129,0.185490653232335
2,2,67,"folder/matchedM003.png  ",1,0.773247711,1,1,2,1,1,0.921875,"Selected",-0.88421096,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,66,1.60724238916077,-0.257155827654123
2,2,68,"folder/matchedM003SR.png",6,1.723443802,1,4,1,4,1,0.921875,"Selected",-0.213007739,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,67,2.08728131769129,0.544324499538612
2,2,69,"folder/matchedM017.png  ",1,3.992730849,1,4,2,4,1,0.921875,"Selected",1.389980098,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,68,1.60724238916077,1.38447542009922
2,2,70,"folder/matchedM016SL.png",6,0.645581768,1,4,1,4,1,0.921875,"Selected",-0.974392127,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,69,2.08728131769129,-0.437603402821696
2,2,74,"folder/matchedM002.png  ",2,1.144983098,1,3,1,3,1,0.921875,"Selected",-0.621623067,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,73,1.60724238916077,0.135389875325197
2,2,75,"folder/matchedM020SR.png",5,4.203126466,1,4,2,4,1,0.921875,"Selected",1.538600175,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,74,2.08728131769129,1.43582864503021
2,2,77,"folder/matchedM020.png  ",2,1.070064416,1,4,1,4,1,0.921875,"Selected",-0.674544418,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,76,1.60724238916077,0.0677188485309138
2,2,81,"folder/matchedM006.png  ",2,0.815335767,1,4,1,4,1,0.921875,"Selected",-0.854480635,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,80,1.60724238916077,-0.204155266534321
2,2,82,"folder/matchedM006.png  ",1,2.254371523,1,3,2,3,1,0.921875,"Selected",0.162031056,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,81,1.60724238916077,0.812871230340127
2,2,83,"folder/matchedM049SL.png",5,2.335584674,1,3,2,3,1,0.921875,"Selected",0.219398719,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,82,2.08728131769129,0.84826225549443
2,2,84,"folder/matchedM024.png  ",2,1.705678485,1,3,1,3,1,0.921875,"Selected",-0.225556872,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,83,1.60724238916077,0.53396296999541
2,2,85,"folder/matchedM072.png  ",2,0.94441038,1,4,1,4,1,0.921875,"Selected",-0.763304406,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,84,1.60724238916077,-0.0571944827257172
2,2,86,"folder/matchedM016.png  ",2,1.534179033,1,2,1,2,1,0.921875,"Selected",-0.346701324,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,85,1.60724238916077,0.427995406043728
2,2,87,"folder/matchedM017.png  ",2,1.633929059,1,2,1,2,1,0.921875,"Selected",-0.276239512,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,86,1.60724238916077,0.490987579950653
2,2,88,"folder/matchedM004.png  ",2,1.164850057,1,3,1,3,1,0.921875,"Selected",-0.607589367,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,87,1.60724238916077,0.152592372296511
2,2,89,"folder/matchedM067SR.png",6,1.043803969,1,3,1,3,1,0.921875,"Selected",-0.693094375,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,88,2.08728131769129,0.0428717026725237
2,2,90,"folder/matchedM019SL.png",5,5.600455269,1,4,2,4,1,0.921875,"Selected",2.525650746,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,89,2.08728131769129,1.72284789247231
2,2,91,"folder/matchedM024.png  ",1,1.614193829,1,2,2,2,1,0.921875,"Selected",-0.290180161,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,90,1.60724238916077,0.478835654954476
2,2,92,"folder/matchedM008.png  ",1,2.29184569,1,3,2,3,1,0.921875,"Selected",0.188502205,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,91,1.60724238916077,0.829357471106101
2,2,93,"folder/matchedM005.png  ",2,1.87201332,1,2,1,2,1,0.921875,"Selected",-0.108060622,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,92,1.60724238916077,0.627014493414702
2,2,94,"folder/matchedM016.png  ",1,1.261570545,1,1,2,1,1,0.921875,"Selected",-0.539267571,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,93,1.60724238916077,0.232357409057423
2,2,95,"folder/matchedM001.png  ",1,3.50169629,1,4,2,4,1,0.921875,"Selected",1.043121191,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,94,1.60724238916077,1.25324750537413
2,1,3,"folder/matchedM016.png  ",1,2.727603825,1,4,2,4,1,0.921875,"Selected",0.496314736,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,2,1.60724238916077,1.0034235039951
2,1,4,"folder/matchedM004SL.png",6,1.357595805,1,2,1,2,1,0.921875,"Selected",-0.471436874,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,3,2.08728131769129,0.30571534492132
2,1,5,"folder/matchedM020SR.png",6,1.677755787,1,1,1,1,1,0.921875,"Selected",-0.245281017,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,4,2.08728131769129,0.517457059312668
2,1,6,"folder/matchedM016SL.png",6,1.167812179,1,4,1,4,1,0.921875,"Selected",-0.605496972,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,5,2.08728131769129,0.155132065824736
2,1,8,"folder/matchedM067.png  ",2,1.396028169,1,4,1,4,1,0.921875,"Selected",-0.444288871,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,7,1.60724238916077,0.333631182503362
2,1,9,"folder/matchedM002.png  ",1,5.248428763,1,4,2,4,1,0.921875,"Selected",2.276984889,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,8,1.60724238916077,1.65792874857127
2,1,10,"folder/matchedM049.png  ",2,1.878680705,1,2,1,2,1,0.921875,"Selected",-0.103350889,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,9,1.60724238916077,0.630569777838631
2,1,11,"folder/matchedM017SR.png",6,1.875719335,1,2,1,2,1,0.921875,"Selected",-0.105442753,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,10,2.08728131769129,0.628992231182653
2,1,13,"folder/matchedM003.png  ",2,1.311021943,1,2,1,2,1,0.921875,"Selected",-0.5043359,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,12,1.60724238916077,0.270806942246372
2,1,15,"folder/matchedM024.png  ",1,1.808255619,1,1,2,1,1,0.921875,"Selected",-0.153098036,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,14,1.60724238916077,0.59236263416673
2,1,17,"folder/matchedM003SR.png",5,6.059247066,1,3,2,3,1,0.921875,"Selected",2.849733885,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,16,2.08728131769129,1.80158554582733
2,1,18,"folder/matchedM017.png  ",2,1.198330092,1,2,1,2,1,0.921875,"Selected",-0.583939609,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,17,1.60724238916077,0.18092899763337
2,1,19,"folder/matchedM001SR.png",6,1.605163949,1,3,1,3,1,0.921875,"Selected",-0.296558722,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,18,2.08728131769129,0.473225900274792
2,1,21,"folder/matchedM002.png  ",2,1.74749793,1,1,1,1,1,0.921875,"Selected",-0.19601629,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,20,1.60724238916077,0.55818501057577
2,1,22,"folder/matchedM004SL.png",5,2.795899156,1,3,2,3,1,0.921875,"Selected",0.544557458,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,21,2.08728131769129,1.02815375648221
2,1,23,"folder/matchedM001.png  ",2,1.147340461,1,4,1,4,1,0.921875,"Selected",-0.619957864,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,22,1.60724238916077,0.137446621478467
2,1,24,"folder/matchedM067.png  ",1,3.307168983,1,3,2,3,1,0.921875,"Selected",0.905710233,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,23,1.60724238916077,1.19609253127294
2,1,25,"folder/matchedM024.png  ",2,1.885451052,1,4,1,4,1,0.921875,"Selected",-0.098568425,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,24,1.60724238916077,0.63416707715655
2,1,26,"folder/matchedM072.png  ",1,2.161554525,1,2,2,2,1,0.921875,"Selected",0.096466623,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,25,1.60724238916077,0.770827650345212
2,1,27,"folder/matchedM072SL.png",6,0.828188754,1,4,1,4,1,0.921875,"Selected",-0.845401492,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,26,2.08728131769129,-0.188514186808553
2,1,28,"folder/matchedM020.png  ",1,2.934931536,1,3,2,3,1,0.921875,"Selected",0.642767693,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,27,1.60724238916077,1.07668412626182
2,1,30,"folder/matchedM004.png  ",2,0.929304037,1,4,1,4,1,0.921875,"Selected",-0.773975283,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,29,1.60724238916077,-0.0733193202982888
2,1,32,"folder/matchedM008.png  ",2,2.326035295,1,1,1,1,1,0.921875,"Selected",0.212653191,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,31,1.60724238916077,0.844165228100006
2,1,33,"folder/matchedM072.png  ",2,1.307655779,1,1,1,1,1,0.921875,"Selected",-0.506713704,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,32,1.60724238916077,0.268236052498644
2,1,37,"folder/matchedM019.png  ",2,1.485494216,1,1,1,1,1,0.921875,"Selected",-0.381091495,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,36,1.60724238916077,0.395747522274439
2,1,39,"folder/matchedM005SR.png",5,4.014188022,1,4,2,4,1,0.921875,"Selected",1.4051371,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,38,2.08728131769129,1.38983509083167
2,1,41,"folder/matchedM008SR.png",5,1.06789674,1,1,2,1,1,0.921875,"Selected",-0.676075629,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,40,2.08728131769129,0.0656910504704106
2,1,44,"folder/matchedM005.png  ",1,1.58684569,1,1,2,1,1,0.921875,"Selected",-0.309498446,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,43,1.60724238916077,0.461748203042345
2,1,47,"folder/matchedM021.png  ",1,1.394811418,1,2,2,2,1,0.921875,"Selected",-0.445148364,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,46,1.60724238916077,0.332759221905727
2,1,50,"folder/matchedM006SL.png",6,1.775977813,1,1,1,1,1,0.921875,"Selected",-0.175898559,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,49,2.08728131769129,0.574351151811764
2,1,51,"folder/matchedM021SL.png",6,1.905370112,1,4,1,4,1,0.921875,"Selected",-0.084497922,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,50,2.08728131769129,0.644676274222308
2,1,52,"folder/matchedM001SR.png",5,4.244723259,1,2,2,2,1,0.921875,"Selected",1.56798348,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,51,2.08728131769129,1.44567662541206
2,1,53,"folder/matchedM016.png  ",2,1.429959625,1,1,1,1,1,0.921875,"Selected",-0.420320236,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,52,1.60724238916077,0.357646209607487
2,1,54,"folder/matchedM001.png  ",1,3.634776619,1,2,2,2,1,0.921875,"Selected",1.137126993,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,53,1.60724238916077,1.29054765627737
2,1,55,"folder/matchedM024SR.png",5,1.611461547,1,2,2,2,1,0.921875,"Selected",-0.2921102,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,54,2.08728131769129,0.477141560369053
2,1,60,"folder/matchedM049SL.png",5,2.314900145,1,3,2,3,1,0.921875,"Selected",0.204787501,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,59,2.08728131769129,0.839366552698616
2,1,61,"folder/matchedM008SR.png",6,2.283867796,1,2,1,2,1,0.921875,"Selected",0.182866749,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,60,2.08728131769129,0.825870407456501
2,1,64,"folder/matchedM020SR.png",5,5.930438752,1,4,2,4,1,0.921875,"Selected",2.758745765,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,63,2.08728131769129,1.7800981988055
2,1,65,"folder/matchedM003.png  ",1,1.969547035,1,2,2,2,1,0.921875,"Selected",-0.039164376,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,64,1.60724238916077,0.677803584839522
2,1,67,"folder/matchedM006.png  ",2,1.135013117,1,3,1,3,1,0.921875,"Selected",-0.628665701,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,66,1.60724238916077,0.12664420769478
2,1,68,"folder/matchedM003SR.png",6,1.104020805,1,4,1,4,1,0.921875,"Selected",-0.650558172,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,67,2.08728131769129,0.0989587927860324
2,1,69,"folder/matchedM004.png  ",1,1.635872553,1,2,2,2,1,0.921875,"Selected",-0.274866659,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,68,1.60724238916077,0.492176333556827
2,1,71,"folder/matchedM021SL.png",5,3.985891424,1,4,2,4,1,0.921875,"Selected",1.385148839,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,70,2.08728131769129,1.38276098208192
2,1,73,"folder/matchedM002SL.png",6,1.055822906,1,2,1,2,1,0.921875,"Selected",-0.684604392,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,72,2.08728131769129,0.0543204685688925
2,1,74,"folder/matchedM017.png  ",1,4.081956669,1,3,2,3,1,0.921875,"Selected",1.453007781,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,73,1.60724238916077,1.40657644919167
2,1,75,"folder/matchedM006.png  ",1,3.440276606,1,3,2,3,1,0.921875,"Selected",0.999735315,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,74,1.60724238916077,1.23555187687363
2,1,77,"folder/matchedM016SL.png",5,2.924616039,1,1,2,1,1,0.921875,"Selected",0.635480992,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,76,2.08728131769129,1.07316320334938
2,1,78,"folder/matchedM067SR.png",5,5.546517027,1,4,2,4,1,0.921875,"Selected",2.48754964,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,77,2.08728131769129,1.71317016805574
2,1,79,"folder/matchedM021.png  ",2,1.182400702,1,3,1,3,1,0.921875,"Selected",-0.595191874,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,78,1.60724238916077,0.167546864919337
2,1,84,"folder/matchedM024SR.png",6,2.243623885,1,1,1,1,1,0.921875,"Selected",0.154439098,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,83,2.08728131769129,0.808092364432426
2,1,86,"folder/matchedM008.png  ",1,1.785964275,1,1,2,1,1,0.921875,"Selected",-0.168844283,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,85,1.60724238916077,0.579958479454697
2,1,87,"folder/matchedM049SL.png",6,1.314959941,1,3,1,3,1,0.921875,"Selected",-0.501554161,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,86,2.08728131769129,0.273806202047847
2,1,88,"folder/matchedM006SL.png",5,2.115843766,1,1,2,1,1,0.921875,"Selected",0.064177279,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,87,2.08728131769129,0.749453676676572
2,1,89,"folder/matchedM049.png  ",1,1.294313326,1,1,2,1,1,0.921875,"Selected",-0.516138598,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,88,1.60724238916077,0.257980304326101
2,1,90,"folder/matchedM005.png  ",2,0.985305779,1,4,1,4,1,0.921875,"Selected",-0.734416555,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,89,1.60724238916077,-0.0148032504521933
2,1,92,"folder/matchedM019.png  ",1,2.625991076,1,4,2,4,1,0.921875,"Selected",0.424537126,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,91,1.60724238916077,0.965458377550382
2,1,94,"folder/matchedM067SR.png",6,2.276686791,1,3,1,3,1,0.921875,"Selected",0.177794203,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,3,0,0,93,2.08728131769129,0.822721224260588
2,1,96,"folder/matchedM020.png  ",2,1.3268053,1,1,1,1,1,0.921875,"Selected",-0.493186791,0,13,33,125,507,99,"R  ",0.81,0.81,32,1,1,1,0,95,1.60724238916077,0.282774022656192
3,2,2,"folder/matchedM067SR.png",6,1.025122325,1,2,1,2,1,0.994791667,"Selected",-0.965531096,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,1,2.9628002640032,0.0248119469331601
3,2,3,"folder/matchedM005SR.png",6,1.174575025,1,4,1,4,1,0.994791667,"Selected",-0.878751004,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,2,2.9628002640032,0.160906401322764
3,2,4,"folder/matchedM020SR.png",5,1.577406671,1,2,2,2,1,0.994791667,"Selected",-0.64484578,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,3,2.9628002640032,0.455782151084006
3,2,5,"folder/matchedM049SL.png",6,1.705137884,1,1,1,1,1,0.994791667,"Selected",-0.570678325,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,4,2.9628002640032,0.533645977846879
3,2,6,"folder/matchedM001SR.png",6,4.677138015,1,4,1,4,1,0.994791667,"Selected",1.155021144,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,5,2.9628002640032,1.54268638760919
3,2,7,"folder/matchedM017SR.png",5,2.034932691,1,2,2,2,1,0.994791667,"Selected",-0.379182127,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,6,2.9628002640032,0.71046274267187
3,2,10,"folder/matchedM004SL.png",6,0.876087189,1,2,1,2,1,0.994791667,"Selected",-1.052068728,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,9,2.9628002640032,-0.132289662176691
3,2,12,"folder/matchedM019SL.png",5,1.78434437,1,4,2,4,1,0.994791667,"Selected",-0.524686876,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,11,2.9628002640032,0.57905104804065
3,2,13,"folder/matchedM006SL.png",6,1.343801915,1,2,1,2,1,0.994791667,"Selected",-0.780488978,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,12,2.9628002640032,0.295502846566151
3,2,14,"folder/matchedM024.png  ",1,1.313679315,1,4,2,4,1,0.994791667,"Selected",-0.797979743,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,1,1,0,13,2.04181793995845,0.272831837765343
3,2,15,"folder/matchedM008SR.png",5,1.054480611,1,3,2,3,1,0.994791667,"Selected",-0.948484132,0,59,3,77,455,99,"L  ",0.89,1.1,24,1,3,0,0,14,2.9628002640032,0.0530483338544219
