"Participant","block","trial","stim","stimgroup","RT","Acuracy","stimposition","maskside","response","Correct_numeric","Acuracy_fixed_mean","filter_.","ZRT","Outlire","AlertEffect_first","OrientingEffect_first","ConflictEffect_first","GrandMeanEffect_first","ANT_Accuracy_first","Dominant_Eye_first","Right_Eye_Acuity_first","Left_Eye_Acuity_first","Age_first","Gender1male2female_first","Face_orientation","fo1","fo2","trial.r"
5,2,23,"folder/matchedM072SL.png",5,0.988012933,1,4,2,4,1,0.979166667,"Selected",-0.676325725,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,22
5,2,24,"folder/matchedM024IN.png",3,1.161318056,1,4,2,4,1,0.979166667,"Selected",-0.516648728,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,23
5,2,25,"folder/matchedM016IN.png",4,1.216403282,1,1,1,1,1,0.979166667,"Selected",-0.465895218,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,24
5,2,26,"folder/matchedM017.png  ",2,0.956260645,1,3,1,3,1,0.979166667,"Selected",-0.70558112,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,25
5,2,27,"folder/matchedM021SL.png",5,1.773945947,1,4,2,4,1,0.979166667,"Selected",0.047804182,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,26
5,2,28,"folder/matchedM008.png  ",2,1.251000715,1,4,1,4,1,0.979166667,"Selected",-0.43401841,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,27
5,2,29,"folder/matchedM016SL.png",6,1.436597382,1,1,1,1,1,0.979166667,"Selected",-0.263016436,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,28
5,2,30,"folder/matchedM072.png  ",2,0.966585364,1,1,1,1,1,0.979166667,"Selected",-0.696068302,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,29
5,2,31,"folder/matchedM006SL.png",6,1.325884525,1,1,1,1,1,0.979166667,"Selected",-0.365023209,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,30
5,2,32,"folder/matchedM001SR.png",6,1.467750862,1,4,1,4,1,0.979166667,"Selected",-0.23431276,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,31
5,2,33,"folder/matchedM008IN.png",4,3.514336414,1,3,1,3,1,0.979166667,"Selected",1.651336241,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,32
5,2,34,"folder/matchedM001IN.png",3,1.115254123,1,3,2,3,1,0.979166667,"Selected",-0.55909035,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,33
5,2,35,"folder/matchedM005SR.png",6,1.096176267,1,3,1,3,1,0.979166667,"Selected",-0.576667988,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,34
5,2,36,"folder/matchedM003SR.png",6,2.216967877,1,2,1,2,1,0.979166667,"Selected",0.455988368,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,35
5,2,37,"folder/matchedM067IN.png",4,1.275926318,1,4,1,4,1,0.979166667,"Selected",-0.411052872,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,36
5,2,38,"folder/matchedM067SR.png",6,1.178832123,1,3,1,3,1,0.979166667,"Selected",-0.500511909,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,37
5,2,39,"folder/matchedM067.png  ",1,1.31509744,1,2,2,2,1,0.979166667,"Selected",-0.374962034,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,38
5,2,40,"folder/matchedM020SR.png",6,1.105636898,1,4,1,4,1,0.979166667,"Selected",-0.567951309,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,39
5,2,41,"folder/matchedM004IN.png",4,1.174064149,1,4,1,4,1,0.979166667,"Selected",-0.504904945,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,40
5,2,42,"folder/matchedM017IN.png",4,1.454863935,1,3,1,3,1,0.979166667,"Selected",-0.246186302,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,41
5,2,43,"folder/matchedM006.png  ",2,1.742565135,1,2,1,2,1,0.979166667,"Selected",0.01889105,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,42
5,2,44,"folder/matchedM021.png  ",2,1.78543835,1,3,1,3,1,0.979166667,"Selected",0.058392861,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,43
5,2,45,"folder/matchedM019.png  ",2,1.793739306,1,3,1,3,1,0.979166667,"Selected",0.066041058,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,44
5,2,46,"folder/matchedM005.png  ",1,2.406557,1,4,2,4,1,0.979166667,"Selected",0.630668846,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,45
5,2,47,"folder/matchedM002SL.png",5,1.746418896,1,2,2,2,1,0.979166667,"Selected",0.022441765,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,46
5,2,48,"folder/matchedM024SR.png",5,1.23573644,1,3,2,3,1,0.979166667,"Selected",-0.448082354,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,47
5,2,49,"folder/matchedM004.png  ",2,2.005213104,1,2,1,2,1,0.979166667,"Selected",0.260885273,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,48
5,2,50,"folder/matchedM024SR.png",6,1.896565288,1,4,1,4,1,0.979166667,"Selected",0.160781153,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,49
5,2,51,"folder/matchedM003.png  ",2,1.215483033,1,1,1,1,1,0.979166667,"Selected",-0.466743102,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,50
5,2,52,"folder/matchedM001SR.png",5,1.085210962,1,2,2,2,1,0.979166667,"Selected",-0.586771019,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,51
5,2,53,"folder/matchedM002.png  ",1,2.534275142,1,4,2,4,1,0.979166667,"Selected",0.748343666,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,52
5,2,54,"folder/matchedM019IN.png",4,2.17571771,1,2,1,2,1,0.979166667,"Selected",0.417981975,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,53
5,2,55,"folder/matchedM005IN.png",3,1.605695231,1,1,2,1,1,0.979166667,"Selected",-0.107215868,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,54
5,2,56,"folder/matchedM019SL.png",6,2.565032527,1,3,1,3,1,0.979166667,"Selected",0.776682394,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,55
5,2,57,"folder/matchedM004.png  ",1,1.104242145,1,4,2,4,1,0.979166667,"Selected",-0.569236383,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,56
5,2,59,"folder/matchedM016.png  ",2,1.54538211,1,4,1,4,1,0.979166667,"Selected",-0.16278617,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,58
5,2,60,"folder/matchedM017SR.png",5,0.925326397,1,2,2,2,1,0.979166667,"Selected",-0.734082804,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,59
5,2,61,"folder/matchedM006IN.png",4,1.653911518,1,4,1,4,1,0.979166667,"Selected",-0.062791147,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,60
5,2,62,"folder/matchedM001.png  ",1,0.884739642,1,3,2,3,1,0.979166667,"Selected",-0.771477954,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,61
5,2,63,"folder/matchedM021IN.png",3,0.813497073,1,2,2,2,1,0.979166667,"Selected",-0.837118249,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,62
5,2,64,"folder/matchedM020IN.png",4,1.105151545,1,1,1,1,1,0.979166667,"Selected",-0.568398496,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,63
5,2,65,"folder/matchedM020IN.png",3,0.914773179,1,3,2,3,1,0.979166667,"Selected",-0.743806152,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,64
5,2,66,"folder/matchedM006IN.png",3,2.724765289,1,1,2,1,1,0.979166667,"Selected",0.923854314,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,65
5,2,67,"folder/matchedM021.png  ",1,1.524312179,1,3,2,3,1,0.979166667,"Selected",-0.182199233,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,66
5,2,68,"folder/matchedM020.png  ",2,1.013991656,1,1,1,1,1,0.979166667,"Selected",-0.65238988,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,67
5,2,69,"folder/matchedM024.png  ",1,2.506347192,1,1,2,1,1,0.979166667,"Selected",0.722611875,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,68
5,2,70,"folder/matchedM067SR.png",5,2.567550979,1,1,2,1,1,0.979166667,"Selected",0.779002804,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,69
5,2,71,"folder/matchedM008IN.png",3,0.807673773,1,2,2,2,1,0.979166667,"Selected",-0.842483624,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,70
5,2,72,"folder/matchedM005.png  ",2,2.176008106,1,3,1,3,1,0.979166667,"Selected",0.418249535,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,71
5,2,73,"folder/matchedM024.png  ",2,1.185761975,1,4,1,4,1,0.979166667,"Selected",-0.494126996,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,72
5,2,74,"folder/matchedM049SL.png",5,1.516897882,1,1,2,1,1,0.979166667,"Selected",-0.189030495,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,73
5,2,75,"folder/matchedM003IN.png",3,0.966886309,1,2,2,2,1,0.979166667,"Selected",-0.695791022,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,74
5,2,76,"folder/matchedM017.png  ",1,0.897423254,1,3,2,3,1,0.979166667,"Selected",-0.759791738,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,75
5,2,77,"folder/matchedM006.png  ",1,2.429919446,1,1,2,1,1,0.979166667,"Selected",0.652194148,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,76
5,2,78,"folder/matchedM049IN.png",3,1.547671166,1,3,2,3,1,0.979166667,"Selected",-0.160677118,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,77
5,2,79,"folder/matchedM049SL.png",6,2.196480715,1,2,1,2,1,0.979166667,"Selected",0.437112248,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,78
5,2,80,"folder/matchedM016IN.png",3,0.805893797,1,3,2,3,1,0.979166667,"Selected",-0.844123629,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,79
5,2,82,"folder/matchedM016.png  ",1,1.295022046,1,2,2,2,1,0.979166667,"Selected",-0.393458767,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,81
5,2,83,"folder/matchedM020.png  ",1,1.626193818,1,1,2,1,1,0.979166667,"Selected",-0.088329221,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,82
5,2,84,"folder/matchedM067IN.png",3,1.416137566,1,4,2,4,1,0.979166667,"Selected",-0.281867361,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,83
5,2,85,"folder/matchedM005SR.png",5,1.377585305,1,4,2,4,1,0.979166667,"Selected",-0.317388003,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,84
5,2,86,"folder/matchedM017IN.png",3,1.075873059,1,2,2,2,1,0.979166667,"Selected",-0.595374621,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,85
5,2,87,"folder/matchedM072.png  ",1,2.442276658,1,4,2,4,1,0.979166667,"Selected",0.663579631,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,86
5,2,88,"folder/matchedM017SR.png",6,2.804312626,1,2,1,2,1,0.979166667,"Selected",0.997146317,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,87
5,2,89,"folder/matchedM002IN.png",3,2.003656773,1,4,2,4,1,0.979166667,"Selected",0.259451326,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,88
5,2,90,"folder/matchedM002SL.png",6,1.795950779,1,3,1,3,1,0.979166667,"Selected",0.068078628,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,89
5,2,91,"folder/matchedM001IN.png",4,4.451842362,1,4,1,4,1,0.979166667,"Selected",2.5151199,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,90
5,2,92,"folder/matchedM008SR.png",6,0.992303387,1,3,1,3,1,0.979166667,"Selected",-0.672372657,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,91
5,2,93,"folder/matchedM067.png  ",2,1.582607416,1,3,1,3,1,0.979166667,"Selected",-0.128488136,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,92
5,2,94,"folder/matchedM072IN.png",4,2.23830975,1,1,1,1,1,0.979166667,"Selected",0.475651989,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,93
5,2,95,"folder/matchedM049.png  ",2,1.356932637,1,1,1,1,1,0.979166667,"Selected",-0.336416616,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,94
5,2,96,"folder/matchedM020SR.png",5,0.675132568,1,3,2,3,1,0.979166667,"Selected",-0.964602238,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,95
5,1,1,"folder/matchedM001.png  ",1,2.319854072,1,2,2,2,1,0.979166667,"Selected",0.550783942,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,0
5,1,2,"folder/matchedM017.png  ",2,2.475726637,1,3,1,3,1,0.979166667,"Selected",0.694399217,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,1
5,1,3,"folder/matchedM016.png  ",1,1.028124506,1,3,2,3,1,0.979166667,"Selected",-0.639368389,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,2
5,1,4,"folder/matchedM001SR.png",6,2.568590276,1,3,1,3,1,0.979166667,"Selected",0.779960374,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,3
5,1,5,"folder/matchedM017.png  ",1,1.199607605,1,3,2,3,1,0.979166667,"Selected",-0.48137014,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,4
5,1,7,"folder/matchedM016IN.png",4,2.597957506,1,1,1,1,1,0.979166667,"Selected",0.807018264,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,6
5,1,8,"folder/matchedM020.png  ",2,1.116868713,1,1,1,1,1,0.979166667,"Selected",-0.557602726,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,7
5,1,9,"folder/matchedM049IN.png",4,1.678138705,1,2,1,2,1,0.979166667,"Selected",-0.040469104,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,8
5,1,10,"folder/matchedM072SL.png",5,0.667358717,1,4,2,4,1,0.979166667,"Selected",-0.971764779,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,9
5,1,11,"folder/matchedM067SR.png",6,1.448033781,1,2,1,2,1,0.979166667,"Selected",-0.252479356,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,10
5,1,12,"folder/matchedM020SR.png",5,1.347774011,1,3,2,3,1,0.979166667,"Selected",-0.344855038,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,11
5,1,13,"folder/matchedM008IN.png",3,1.398602463,1,3,2,3,1,0.979166667,"Selected",-0.298023564,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,12
5,1,14,"folder/matchedM021IN.png",4,1.569272661,1,1,1,1,1,0.979166667,"Selected",-0.140774291,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,13
5,1,15,"folder/matchedM049.png  ",1,1.337531148,1,2,2,2,1,0.979166667,"Selected",-0.354292437,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,14
5,1,16,"folder/matchedM017SR.png",5,1.086678252,1,3,2,3,1,0.979166667,"Selected",-0.585419111,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,15
5,1,17,"folder/matchedM008.png  ",1,0.676854446,1,4,2,4,1,0.979166667,"Selected",-0.963015762,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,16
5,1,18,"folder/matchedM067IN.png",4,1.836167186,1,3,1,3,1,0.979166667,"Selected",0.105132554,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,17
5,1,19,"folder/matchedM024.png  ",1,1.168574324,1,2,2,2,1,0.979166667,"Selected",-0.509963069,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,18
5,1,20,"folder/matchedM019.png  ",1,1.066283872,1,3,2,3,1,0.979166667,"Selected",-0.604209746,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,19
5,1,21,"folder/matchedM008SR.png",5,0.797394493,1,1,2,1,1,0.979166667,"Selected",-0.851954576,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,20
5,1,22,"folder/matchedM003.png  ",2,4.667435987,1,4,1,4,1,0.979166667,"Selected",2.713759973,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,21
5,1,23,"folder/matchedM006SL.png",6,2.777403326,1,1,1,1,1,0.979166667,"Selected",0.972353074,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,22
5,1,25,"folder/matchedM005IN.png",4,2.026010345,1,1,1,1,1,0.979166667,"Selected",0.28004709,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,24
5,1,26,"folder/matchedM021.png  ",1,1.664547265,1,2,2,2,1,0.979166667,"Selected",-0.052991759,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,25
5,1,27,"folder/matchedM067.png  ",2,1.00623137,1,1,1,1,1,0.979166667,"Selected",-0.659539924,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,26
5,1,28,"folder/matchedM002IN.png",4,3.084516228,1,4,1,4,1,0.979166667,"Selected",1.255315658,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,27
5,1,29,"folder/matchedM049SL.png",5,1.216967582,1,1,2,1,1,0.979166667,"Selected",-0.465375292,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,28
5,1,31,"folder/matchedM020IN.png",3,1.367803747,1,2,2,2,1,0.979166667,"Selected",-0.326400373,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,30
5,1,32,"folder/matchedM021IN.png",3,1.896305331,1,3,2,3,1,0.979166667,"Selected",0.160541638,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,31
5,1,33,"folder/matchedM072IN.png",3,1.016842158,1,3,2,3,1,0.979166667,"Selected",-0.649763532,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,32
5,1,34,"folder/matchedM005.png  ",1,1.035590054,1,1,2,1,1,0.979166667,"Selected",-0.632489906,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,33
5,1,35,"folder/matchedM002SL.png",5,0.74763965,1,4,2,4,1,0.979166667,"Selected",-0.897796867,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,34
5,1,36,"folder/matchedM067SR.png",5,1.246543769,1,2,2,2,1,0.979166667,"Selected",-0.438124876,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,35
5,1,37,"folder/matchedM019SL.png",6,4.275830577,1,4,1,4,1,0.979166667,"Selected",2.352949085,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,36
5,1,38,"folder/matchedM003SR.png",5,0.825284455,1,4,2,4,1,0.979166667,"Selected",-0.826257786,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,37
5,1,39,"folder/matchedM006SL.png",5,0.803634324,1,4,2,4,1,0.979166667,"Selected",-0.846205424,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,38
5,1,40,"folder/matchedM049SL.png",6,1.965592778,1,3,1,3,1,0.979166667,"Selected",0.224380556,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,39
5,1,41,"folder/matchedM016SL.png",5,1.057798685,1,4,2,4,1,0.979166667,"Selected",-0.612027687,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,40
5,1,42,"folder/matchedM019SL.png",5,1.265772669,1,4,2,4,1,0.979166667,"Selected",-0.420408072,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,41
5,1,43,"folder/matchedM020SR.png",6,2.957682087,1,1,1,1,1,0.979166667,"Selected",1.138455324,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,42
5,1,44,"folder/matchedM005SR.png",5,1.655782057,1,2,2,2,1,0.979166667,"Selected",-0.061067701,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,43
5,1,45,"folder/matchedM049.png  ",2,2.616414968,1,3,1,3,1,0.979166667,"Selected",0.824024294,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,44
5,1,46,"folder/matchedM005IN.png",3,1.177830652,1,1,2,1,1,0.979166667,"Selected",-0.501434627,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,45
5,1,47,"folder/matchedM001SR.png",5,2.18607876,1,3,2,3,1,0.979166667,"Selected",0.427528267,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,46
5,1,48,"folder/matchedM004SL.png",5,1.056539495,1,4,2,4,1,0.979166667,"Selected",-0.613187859,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,47
5,1,49,"folder/matchedM024SR.png",6,2.93711487,1,4,1,4,1,0.979166667,"Selected",1.119505443,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,48
5,1,51,"folder/matchedM004.png  ",1,1.274683865,1,3,2,3,1,0.979166667,"Selected",-0.412197623,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,50
5,1,52,"folder/matchedM024IN.png",4,1.792531939,1,2,1,2,1,0.979166667,"Selected",0.064928634,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,51
5,1,53,"folder/matchedM017IN.png",3,0.985002372,1,1,2,1,1,0.979166667,"Selected",-0.679099545,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,52
5,1,54,"folder/matchedM072.png  ",1,0.964463917,1,3,2,3,1,0.979166667,"Selected",-0.698022926,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,53
5,1,55,"folder/matchedM006.png  ",2,1.353855264,1,4,1,4,1,0.979166667,"Selected",-0.339251994,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,54
5,1,56,"folder/matchedM002SL.png",6,3.174215845,1,4,1,4,1,0.979166667,"Selected",1.337961601,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,55
5,1,57,"folder/matchedM006.png  ",1,1.155262152,1,4,2,4,1,0.979166667,"Selected",-0.522228417,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,56
5,1,58,"folder/matchedM005SR.png",6,2.293666572,1,4,1,4,1,0.979166667,"Selected",0.526655738,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,57
5,1,59,"folder/matchedM067IN.png",3,2.087020394,1,2,2,2,1,0.979166667,"Selected",0.336259515,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,58
5,1,60,"folder/matchedM002.png  ",2,3.143251687,1,4,1,4,1,0.979166667,"Selected",1.30943236,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,59
5,1,61,"folder/matchedM016IN.png",3,1.115433389,1,4,2,4,1,0.979166667,"Selected",-0.558925181,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,60
5,1,62,"folder/matchedM006IN.png",4,2.055294279,1,2,1,2,1,0.979166667,"Selected",0.307028234,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,61
5,1,63,"folder/matchedM049IN.png",3,1.264631027,1,3,2,3,1,0.979166667,"Selected",-0.42145994,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,62
5,1,64,"folder/matchedM017SR.png",6,3.624748589,1,3,1,3,1,0.979166667,"Selected",1.753065978,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,63
5,1,65,"folder/matchedM021SL.png",6,2.457130732,1,2,1,2,1,0.979166667,"Selected",0.677265631,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,64
5,1,66,"folder/matchedM003IN.png",3,0.806445763,1,1,2,1,1,0.979166667,"Selected",-0.843615067,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,65
5,1,67,"folder/matchedM006IN.png",3,0.786016108,1,4,2,4,1,0.979166667,"Selected",-0.862438203,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,66
5,1,68,"folder/matchedM008SR.png",6,2.256383343,1,4,1,4,1,0.979166667,"Selected",0.492304336,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,67
5,1,69,"folder/matchedM024IN.png",3,1.105133278,1,2,2,2,1,0.979166667,"Selected",-0.568415326,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,68
5,1,70,"folder/matchedM072.png  ",2,1.925293435,1,4,1,4,1,0.979166667,"Selected",0.187250216,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,69
5,1,71,"folder/matchedM019IN.png",3,0.826493198,1,4,2,4,1,0.979166667,"Selected",-0.825144094,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,70
5,1,72,"folder/matchedM016SL.png",6,4.317192758,1,1,1,1,1,0.979166667,"Selected",2.391058684,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,71
5,1,73,"folder/matchedM003IN.png",4,2.51482359,1,2,1,2,1,0.979166667,"Selected",0.730421718,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,72
5,1,74,"folder/matchedM021SL.png",5,1.524162864,1,2,2,2,1,0.979166667,"Selected",-0.182336806,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,73
5,1,76,"folder/matchedM003.png  ",1,1.337067448,1,3,2,3,1,0.979166667,"Selected",-0.354719673,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,75
5,1,77,"folder/matchedM020.png  ",1,0.825654982,1,3,2,3,1,0.979166667,"Selected",-0.825916396,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,1,1,0,76
5,1,79,"folder/matchedM002IN.png",3,0.83564917,1,4,2,4,1,0.979166667,"Selected",-0.816708117,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,78
5,1,80,"folder/matchedM024SR.png",5,1.035791899,1,1,2,1,1,0.979166667,"Selected",-0.632303934,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,3,0,0,79
5,1,81,"folder/matchedM004IN.png",3,1.307898206,1,1,2,1,1,0.979166667,"Selected",-0.381595145,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,80
5,1,82,"folder/matchedM008IN.png",4,1.256773177,1,2,1,2,1,0.979166667,"Selected",-0.428699875,0,101,44,187,570,99,"R  ",1.12,0.54,19,2,2,0,1,81
