prim,Prime.result,target,congruent,operand,distance,subject,rt,OT,subjective.0.is.unaware,presentation_time,addition.place,counter.balance,exclude_from_analysis
13,13,13,yes,A,0,37,523,0.515625,1,2000,2,2,TRUE
9,9,9,yes,A,0,37,525,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,596,0.515625,1,2000,2,2,TRUE
10,10,10,yes,A,0,37,524,0.515625,1,2000,2,2,TRUE
9,9,9,yes,A,0,37,492,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,524,0.515625,1,2000,2,2,TRUE
14,14,14,yes,A,0,37,524,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,628,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,560,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,524,0.515625,1,2000,2,2,TRUE
13,13,13,yes,A,0,37,595,0.515625,1,2000,2,2,TRUE
9,9,9,yes,A,0,37,561,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,596,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,524,0.515625,1,2000,2,2,TRUE
13,13,13,yes,A,0,37,492,0.515625,1,2000,2,2,TRUE
9,9,9,yes,A,0,37,560,0.515625,1,2000,2,2,TRUE
10,10,10,yes,A,0,37,596,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,701,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,596,0.515625,1,2000,2,2,TRUE
10,10,10,yes,A,0,37,560,0.515625,1,2000,2,2,TRUE
9,9,9,yes,A,0,37,493,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,596,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,596,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,767,0.515625,1,2000,2,2,TRUE
12,12,12,yes,A,0,37,559,0.515625,1,2000,2,2,TRUE
13,13,13,yes,A,0,37,456,0.515625,1,2000,2,2,TRUE
10,10,10,yes,A,0,37,492,0.515625,1,2000,2,2,TRUE
11,11,11,yes,A,0,37,561,0.515625,1,2000,2,2,TRUE
14,14,14,yes,A,0,37,456,0.515625,1,2000,2,2,TRUE
0,0,2,no,S,-2,37,561,0.515625,1,2000,2,2,TRUE
0,0,5,no,S,-5,37,492,0.515625,1,2000,2,2,TRUE
0,0,1,no,S,-1,37,628,0.515625,1,2000,2,2,TRUE
0,0,3,no,S,-3,37,456,0.515625,1,2000,2,2,TRUE
0,0,4,no,S,-4,37,456,0.515625,1,2000,2,2,TRUE
3,3,0,no,S,3,37,420,0.515625,1,2000,2,2,TRUE
1,1,0,no,S,1,37,492,0.515625,1,2000,2,2,TRUE
0,0,1,no,S,-1,37,597,0.515625,1,2000,2,2,TRUE
2,2,0,no,S,2,37,561,0.515625,1,2000,2,2,TRUE
4,4,0,no,S,4,37,628,0.515625,1,2000,2,2,TRUE
0,0,2,no,S,-2,37,595,0.515625,1,2000,2,2,TRUE
2,2,0,no,S,2,37,385,0.515625,1,2000,2,2,TRUE
1,1,0,no,S,1,37,384,0.515625,1,2000,2,2,TRUE
0,0,1,no,S,-1,37,524,0.515625,1,2000,2,2,TRUE
0,0,2,no,S,-2,37,595,0.515625,1,2000,2,2,TRUE
3,3,2,no,S,1,37,560,0.515625,1,2000,2,2,TRUE
5,5,0,no,S,5,37,456,0.515625,1,2000,2,2,TRUE
0,0,1,no,S,-1,37,628,0.515625,1,2000,2,2,TRUE
4,4,0,no,S,4,37,385,0.515625,1,2000,2,2,TRUE
1,1,0,no,S,1,37,524,0.515625,1,2000,2,2,TRUE
2,2,0,no,S,2,37,456,0.515625,1,2000,2,2,TRUE
1,1,6,no,S,-5,37,628,0.515625,1,2000,2,2,TRUE
0,0,1,no,S,-1,37,561,0.515625,1,2000,2,2,TRUE
0,0,4,no,S,-4,37,421,0.515625,1,2000,2,2,TRUE
5,5,0,no,S,5,37,525,0.515625,1,2000,2,2,TRUE
3,3,0,no,S,3,37,420,0.515625,1,2000,2,2,TRUE
2,2,4,no,S,-2,37,492,0.515625,1,2000,2,2,TRUE
6,6,3,no,S,3,37,456,0.515625,1,2000,2,2,TRUE
0,0,1,no,S,-1,37,456,0.515625,1,2000,2,2,TRUE
4,4,0,no,S,4,37,735,0.515625,1,2000,2,2,TRUE
2,2,0,no,S,2,37,456,0.515625,1,2000,2,2,TRUE
1,1,0,no,S,1,37,352,0.515625,1,2000,2,2,TRUE
0,0,2,no,S,-2,37,NA,0.515625,1,2000,2,2,TRUE
3,3,0,no,S,3,37,385,0.515625,1,2000,2,2,TRUE
0,0,3,no,S,-3,37,596,0.515625,1,2000,2,2,TRUE
1,1,5,no,S,-4,37,492,0.515625,1,2000,2,2,TRUE
0,0,3,no,S,-3,37,664,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,385,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
3,3,3,yes,S,0,37,596,0.515625,1,2000,2,2,TRUE
2,2,2,yes,S,0,37,559,0.515625,1,2000,2,2,TRUE
1,1,1,yes,S,0,37,596,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,352,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,492,0.515625,1,2000,2,2,TRUE
4,4,4,yes,S,0,37,524,0.515625,1,2000,2,2,TRUE
2,2,2,yes,S,0,37,525,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
1,1,1,yes,S,0,37,559,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,352,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,420,0.515625,1,2000,2,2,TRUE
5,5,5,yes,S,0,37,628,0.515625,1,2000,2,2,TRUE
4,4,4,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
2,2,2,yes,S,0,37,561,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,383,0.515625,1,2000,2,2,TRUE
1,1,1,yes,S,0,37,597,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,420,0.515625,1,2000,2,2,TRUE
3,3,3,yes,S,0,37,492,0.515625,1,2000,2,2,TRUE
1,1,1,yes,S,0,37,596,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,316,0.515625,1,2000,2,2,TRUE
6,6,6,yes,S,0,37,523,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
4,4,4,yes,S,0,37,492,0.515625,1,2000,2,2,TRUE
3,3,3,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
1,1,1,yes,S,0,37,456,0.515625,1,2000,2,2,TRUE
5,5,5,yes,S,0,37,561,0.515625,1,2000,2,2,TRUE
2,2,2,yes,S,0,37,559,0.515625,1,2000,2,2,TRUE
3,3,3,yes,S,0,37,493,0.515625,1,2000,2,2,TRUE
1,1,1,yes,S,0,37,492,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,316,0.515625,1,2000,2,2,TRUE
2,2,2,yes,S,0,37,596,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,420,0.515625,1,2000,2,2,TRUE
0,0,0,yes,S,0,37,384,0.515625,1,2000,2,2,TRUE
12,12,8,no,A,4,38,737,0.532258065,0,2000,1,2,FALSE
10,10,14,no,A,-4,38,595,0.532258065,0,2000,1,2,FALSE
9,9,12,no,A,-3,38,664,0.532258065,0,2000,1,2,FALSE
9,9,10,no,A,-1,38,492,0.532258065,0,2000,1,2,FALSE
10,10,11,no,A,-1,38,628,0.532258065,0,2000,1,2,FALSE
10,10,12,no,A,-2,38,664,0.532258065,0,2000,1,2,FALSE
11,11,10,no,A,1,38,560,0.532258065,0,2000,1,2,FALSE
12,12,9,no,A,3,38,560,0.532258065,0,2000,1,2,FALSE
14,14,13,no,A,1,38,560,0.532258065,0,2000,1,2,FALSE
11,11,13,no,A,-2,38,664,0.532258065,0,2000,1,2,FALSE
8,8,9,no,A,-1,38,628,0.532258065,0,2000,1,2,FALSE
9,9,11,no,A,-2,38,628,0.532258065,0,2000,1,2,FALSE
11,11,13,no,A,-2,38,628,0.532258065,0,2000,1,2,FALSE
11,11,9,no,A,2,38,492,0.532258065,0,2000,1,2,FALSE
10,10,12,no,A,-2,38,628,0.532258065,0,2000,1,2,FALSE
11,11,12,no,A,-1,38,664,0.532258065,0,2000,1,2,FALSE
9,9,12,no,A,-3,38,NA,0.532258065,0,2000,1,2,FALSE
12,12,10,no,A,2,38,492,0.532258065,0,2000,1,2,FALSE
13,13,9,no,A,4,38,664,0.532258065,0,2000,1,2,FALSE
10,10,11,no,A,-1,38,700,0.532258065,0,2000,1,2,FALSE
11,11,9,no,A,2,38,456,0.532258065,0,2000,1,2,FALSE
12,12,10,no,A,2,38,492,0.532258065,0,2000,1,2,FALSE
8,8,13,no,A,-5,38,525,0.532258065,0,2000,1,2,FALSE
9,9,10,no,A,-1,38,595,0.532258065,0,2000,1,2,FALSE
10,10,12,no,A,-2,38,628,0.532258065,0,2000,1,2,FALSE
12,12,11,no,A,1,38,493,0.532258065,0,2000,1,2,FALSE
12,12,13,no,A,-1,38,628,0.532258065,0,2000,1,2,FALSE
9,9,14,no,A,-5,38,737,0.532258065,0,2000,1,2,FALSE
11,11,12,no,A,-1,38,524,0.532258065,0,2000,1,2,FALSE
12,12,11,no,A,1,38,664,0.532258065,0,2000,1,2,FALSE
13,13,12,no,A,1,38,597,0.532258065,0,2000,1,2,FALSE
13,13,10,no,A,3,38,628,0.532258065,0,2000,1,2,FALSE
12,12,13,no,A,-1,38,628,0.532258065,0,2000,1,2,FALSE
11,11,12,no,A,-1,38,700,0.532258065,0,2000,1,2,FALSE
12,12,8,no,A,4,38,491,0.532258065,0,2000,1,2,FALSE
14,14,11,no,A,3,38,737,0.532258065,0,2000,1,2,FALSE
13,13,9,no,A,4,38,628,0.532258065,0,2000,1,2,FALSE
12,12,11,no,A,1,38,595,0.532258065,0,2000,1,2,FALSE
13,13,12,no,A,1,38,596,0.532258065,0,2000,1,2,FALSE
13,13,11,no,A,2,38,627,0.532258065,0,2000,1,2,FALSE
8,8,8,yes,A,0,38,628,0.532258065,0,2000,1,2,FALSE
9,9,9,yes,A,0,38,492,0.532258065,0,2000,1,2,FALSE
8,8,8,yes,A,0,38,663,0.532258065,0,2000,1,2,FALSE
10,10,10,yes,A,0,38,524,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,NA,0.532258065,0,2000,1,2,FALSE
13,13,13,yes,A,0,38,596,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,737,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,628,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,767,0.532258065,0,2000,1,2,FALSE
13,13,13,yes,A,0,38,561,0.532258065,0,2000,1,2,FALSE
10,10,10,yes,A,0,38,560,0.532258065,0,2000,1,2,FALSE
13,13,13,yes,A,0,38,595,0.532258065,0,2000,1,2,FALSE
9,9,9,yes,A,0,38,523,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,596,0.532258065,0,2000,1,2,FALSE
10,10,10,yes,A,0,38,456,0.532258065,0,2000,1,2,FALSE
9,9,9,yes,A,0,38,NA,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,628,0.532258065,0,2000,1,2,FALSE
14,14,14,yes,A,0,38,492,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,559,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,628,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,628,0.532258065,0,2000,1,2,FALSE
13,13,13,yes,A,0,38,596,0.532258065,0,2000,1,2,FALSE
9,9,9,yes,A,0,38,597,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,628,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,700,0.532258065,0,2000,1,2,FALSE
13,13,13,yes,A,0,38,596,0.532258065,0,2000,1,2,FALSE
9,9,9,yes,A,0,38,560,0.532258065,0,2000,1,2,FALSE
10,10,10,yes,A,0,38,561,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,736,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,664,0.532258065,0,2000,1,2,FALSE
10,10,10,yes,A,0,38,596,0.532258065,0,2000,1,2,FALSE
9,9,9,yes,A,0,38,595,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,560,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,804,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,561,0.532258065,0,2000,1,2,FALSE
12,12,12,yes,A,0,38,559,0.532258065,0,2000,1,2,FALSE
13,13,13,yes,A,0,38,595,0.532258065,0,2000,1,2,FALSE
10,10,10,yes,A,0,38,700,0.532258065,0,2000,1,2,FALSE
11,11,11,yes,A,0,38,561,0.532258065,0,2000,1,2,FALSE
14,14,14,yes,A,0,38,560,0.532258065,0,2000,1,2,FALSE
0,0,2,no,S,-2,38,664,0.532258065,0,2000,1,2,FALSE
0,0,5,no,S,-5,38,628,0.532258065,0,2000,1,2,FALSE
0,0,1,no,S,-1,38,629,0.532258065,0,2000,1,2,FALSE
0,0,3,no,S,-3,38,560,0.532258065,0,2000,1,2,FALSE
0,0,4,no,S,-4,38,559,0.532258065,0,2000,1,2,FALSE
3,3,0,no,S,3,38,560,0.532258065,0,2000,1,2,FALSE
1,1,0,no,S,1,38,595,0.532258065,0,2000,1,2,FALSE
0,0,1,no,S,-1,38,664,0.532258065,0,2000,1,2,FALSE
2,2,0,no,S,2,38,700,0.532258065,0,2000,1,2,FALSE
4,4,0,no,S,4,38,456,0.532258065,0,2000,1,2,FALSE
0,0,2,no,S,-2,38,596,0.532258065,0,2000,1,2,FALSE
2,2,0,no,S,2,38,560,0.532258065,0,2000,1,2,FALSE
1,1,0,no,S,1,38,560,0.532258065,0,2000,1,2,FALSE
0,0,1,no,S,-1,38,663,0.532258065,0,2000,1,2,FALSE
0,0,2,no,S,-2,38,523,0.532258065,0,2000,1,2,FALSE
3,3,2,no,S,1,38,561,0.532258065,0,2000,1,2,FALSE
5,5,0,no,S,5,38,523,0.532258065,0,2000,1,2,FALSE
0,0,1,no,S,-1,38,456,0.532258065,0,2000,1,2,FALSE
4,4,0,no,S,4,38,560,0.532258065,0,2000,1,2,FALSE
1,1,0,no,S,1,38,525,0.532258065,0,2000,1,2,FALSE
2,2,0,no,S,2,38,596,0.532258065,0,2000,1,2,FALSE
1,1,6,no,S,-5,38,492,0.532258065,0,2000,1,2,FALSE
0,0,1,no,S,-1,38,492,0.532258065,0,2000,1,2,FALSE
0,0,4,no,S,-4,38,628,0.532258065,0,2000,1,2,FALSE
5,5,0,no,S,5,38,456,0.532258065,0,2000,1,2,FALSE
3,3,0,no,S,3,38,664,0.532258065,0,2000,1,2,FALSE
2,2,4,no,S,-2,38,560,0.532258065,0,2000,1,2,FALSE
6,6,3,no,S,3,38,560,0.532258065,0,2000,1,2,FALSE
0,0,1,no,S,-1,38,525,0.532258065,0,2000,1,2,FALSE
4,4,0,no,S,4,38,420,0.532258065,0,2000,1,2,FALSE
2,2,0,no,S,2,38,525,0.532258065,0,2000,1,2,FALSE
1,1,0,no,S,1,38,700,0.532258065,0,2000,1,2,FALSE
0,0,2,no,S,-2,38,664,0.532258065,0,2000,1,2,FALSE
3,3,0,no,S,3,38,560,0.532258065,0,2000,1,2,FALSE
0,0,3,no,S,-3,38,701,0.532258065,0,2000,1,2,FALSE
1,1,5,no,S,-4,38,525,0.532258065,0,2000,1,2,FALSE
0,0,3,no,S,-3,38,523,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,492,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,456,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,523,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,561,0.532258065,0,2000,1,2,FALSE
3,3,3,yes,S,0,38,596,0.532258065,0,2000,1,2,FALSE
2,2,2,yes,S,0,38,664,0.532258065,0,2000,1,2,FALSE
1,1,1,yes,S,0,38,664,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,524,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,523,0.532258065,0,2000,1,2,FALSE
4,4,4,yes,S,0,38,523,0.532258065,0,2000,1,2,FALSE
2,2,2,yes,S,0,38,664,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,596,0.532258065,0,2000,1,2,FALSE
1,1,1,yes,S,0,38,456,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,628,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,561,0.532258065,0,2000,1,2,FALSE
5,5,5,yes,S,0,38,561,0.532258065,0,2000,1,2,FALSE
4,4,4,yes,S,0,38,493,0.532258065,0,2000,1,2,FALSE
2,2,2,yes,S,0,38,560,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,525,0.532258065,0,2000,1,2,FALSE
1,1,1,yes,S,0,38,524,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,NA,0.532258065,0,2000,1,2,FALSE
3,3,3,yes,S,0,38,492,0.532258065,0,2000,1,2,FALSE
1,1,1,yes,S,0,38,492,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,524,0.532258065,0,2000,1,2,FALSE
6,6,6,yes,S,0,38,596,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,525,0.532258065,0,2000,1,2,FALSE
4,4,4,yes,S,0,38,595,0.532258065,0,2000,1,2,FALSE
3,3,3,yes,S,0,38,664,0.532258065,0,2000,1,2,FALSE
1,1,1,yes,S,0,38,492,0.532258065,0,2000,1,2,FALSE
5,5,5,yes,S,0,38,597,0.532258065,0,2000,1,2,FALSE
2,2,2,yes,S,0,38,492,0.532258065,0,2000,1,2,FALSE
3,3,3,yes,S,0,38,597,0.532258065,0,2000,1,2,FALSE
1,1,1,yes,S,0,38,420,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,384,0.532258065,0,2000,1,2,FALSE
2,2,2,yes,S,0,38,595,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,NA,0.532258065,0,2000,1,2,FALSE
0,0,0,yes,S,0,38,524,0.532258065,0,2000,1,2,FALSE
12,12,8,no,A,4,39,560,0.4375,0,2000,2,2,FALSE
10,10,14,no,A,-4,39,560,0.4375,0,2000,2,2,FALSE
9,9,12,no,A,-3,39,524,0.4375,0,2000,2,2,FALSE
9,9,10,no,A,-1,39,699,0.4375,0,2000,2,2,FALSE
10,10,11,no,A,-1,39,737,0.4375,0,2000,2,2,FALSE
10,10,12,no,A,-2,39,628,0.4375,0,2000,2,2,FALSE
11,11,10,no,A,1,39,597,0.4375,0,2000,2,2,FALSE
12,12,9,no,A,3,39,628,0.4375,0,2000,2,2,FALSE
14,14,13,no,A,1,39,663,0.4375,0,2000,2,2,FALSE
11,11,13,no,A,-2,39,595,0.4375,0,2000,2,2,FALSE
8,8,9,no,A,-1,39,1048,0.4375,0,2000,2,2,FALSE
9,9,11,no,A,-2,39,628,0.4375,0,2000,2,2,FALSE
11,11,13,no,A,-2,39,663,0.4375,0,2000,2,2,FALSE
11,11,9,no,A,2,39,664,0.4375,0,2000,2,2,FALSE
10,10,12,no,A,-2,39,769,0.4375,0,2000,2,2,FALSE
11,11,12,no,A,-1,39,595,0.4375,0,2000,2,2,FALSE
9,9,12,no,A,-3,39,736,0.4375,0,2000,2,2,FALSE
12,12,10,no,A,2,39,628,0.4375,0,2000,2,2,FALSE
13,13,9,no,A,4,39,628,0.4375,0,2000,2,2,FALSE
10,10,11,no,A,-1,39,977,0.4375,0,2000,2,2,FALSE
11,11,9,no,A,2,39,628,0.4375,0,2000,2,2,FALSE
12,12,10,no,A,2,39,596,0.4375,0,2000,2,2,FALSE
8,8,13,no,A,-5,39,597,0.4375,0,2000,2,2,FALSE
9,9,10,no,A,-1,39,NA,0.4375,0,2000,2,2,FALSE
10,10,12,no,A,-2,39,628,0.4375,0,2000,2,2,FALSE
12,12,11,no,A,1,39,664,0.4375,0,2000,2,2,FALSE
12,12,13,no,A,-1,39,560,0.4375,0,2000,2,2,FALSE
9,9,14,no,A,-5,39,561,0.4375,0,2000,2,2,FALSE
11,11,12,no,A,-1,39,840,0.4375,0,2000,2,2,FALSE
12,12,11,no,A,1,39,492,0.4375,0,2000,2,2,FALSE
13,13,12,no,A,1,39,628,0.4375,0,2000,2,2,FALSE
13,13,10,no,A,3,39,596,0.4375,0,2000,2,2,FALSE
12,12,13,no,A,-1,39,805,0.4375,0,2000,2,2,FALSE
11,11,12,no,A,-1,39,628,0.4375,0,2000,2,2,FALSE
12,12,8,no,A,4,39,561,0.4375,0,2000,2,2,FALSE
14,14,11,no,A,3,39,560,0.4375,0,2000,2,2,FALSE
13,13,9,no,A,4,39,596,0.4375,0,2000,2,2,FALSE
12,12,11,no,A,1,39,628,0.4375,0,2000,2,2,FALSE
13,13,12,no,A,1,39,525,0.4375,0,2000,2,2,FALSE
13,13,11,no,A,2,39,736,0.4375,0,2000,2,2,FALSE
8,8,8,yes,A,0,39,803,0.4375,0,2000,2,2,FALSE
9,9,9,yes,A,0,39,664,0.4375,0,2000,2,2,FALSE
8,8,8,yes,A,0,39,737,0.4375,0,2000,2,2,FALSE
10,10,10,yes,A,0,39,NA,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,664,0.4375,0,2000,2,2,FALSE
13,13,13,yes,A,0,39,561,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,664,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,561,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,735,0.4375,0,2000,2,2,FALSE
13,13,13,yes,A,0,39,804,0.4375,0,2000,2,2,FALSE
10,10,10,yes,A,0,39,664,0.4375,0,2000,2,2,FALSE
13,13,13,yes,A,0,39,737,0.4375,0,2000,2,2,FALSE
9,9,9,yes,A,0,39,595,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,560,0.4375,0,2000,2,2,FALSE
10,10,10,yes,A,0,39,804,0.4375,0,2000,2,2,FALSE
9,9,9,yes,A,0,39,NA,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,736,0.4375,0,2000,2,2,FALSE
14,14,14,yes,A,0,39,736,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,768,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,597,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,596,0.4375,0,2000,2,2,FALSE
13,13,13,yes,A,0,39,735,0.4375,0,2000,2,2,FALSE
9,9,9,yes,A,0,39,700,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,597,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,456,0.4375,0,2000,2,2,FALSE
13,13,13,yes,A,0,39,665,0.4375,0,2000,2,2,FALSE
9,9,9,yes,A,0,39,737,0.4375,0,2000,2,2,FALSE
10,10,10,yes,A,0,39,560,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,804,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,561,0.4375,0,2000,2,2,FALSE
10,10,10,yes,A,0,39,665,0.4375,0,2000,2,2,FALSE
9,9,9,yes,A,0,39,628,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,700,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,699,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,628,0.4375,0,2000,2,2,FALSE
12,12,12,yes,A,0,39,700,0.4375,0,2000,2,2,FALSE
13,13,13,yes,A,0,39,840,0.4375,0,2000,2,2,FALSE
10,10,10,yes,A,0,39,559,0.4375,0,2000,2,2,FALSE
11,11,11,yes,A,0,39,523,0.4375,0,2000,2,2,FALSE
14,14,14,yes,A,0,39,664,0.4375,0,2000,2,2,FALSE
0,0,2,no,S,-2,39,736,0.4375,0,2000,2,2,FALSE
0,0,5,no,S,-5,39,700,0.4375,0,2000,2,2,FALSE
0,0,1,no,S,-1,39,664,0.4375,0,2000,2,2,FALSE
0,0,3,no,S,-3,39,628,0.4375,0,2000,2,2,FALSE
0,0,4,no,S,-4,39,628,0.4375,0,2000,2,2,FALSE
3,3,0,no,S,3,39,664,0.4375,0,2000,2,2,FALSE
1,1,0,no,S,1,39,700,0.4375,0,2000,2,2,FALSE
0,0,1,no,S,-1,39,701,0.4375,0,2000,2,2,FALSE
2,2,0,no,S,2,39,909,0.4375,0,2000,2,2,FALSE
4,4,0,no,S,4,39,700,0.4375,0,2000,2,2,FALSE
0,0,2,no,S,-2,39,737,0.4375,0,2000,2,2,FALSE
2,2,0,no,S,2,39,595,0.4375,0,2000,2,2,FALSE
1,1,0,no,S,1,39,700,0.4375,0,2000,2,2,FALSE
0,0,1,no,S,-1,39,803,0.4375,0,2000,2,2,FALSE
0,0,2,no,S,-2,39,736,0.4375,0,2000,2,2,FALSE
3,3,2,no,S,1,39,803,0.4375,0,2000,2,2,FALSE
5,5,0,no,S,5,39,803,0.4375,0,2000,2,2,FALSE
0,0,1,no,S,-1,39,840,0.4375,0,2000,2,2,FALSE
4,4,0,no,S,4,39,736,0.4375,0,2000,2,2,FALSE
1,1,0,no,S,1,39,664,0.4375,0,2000,2,2,FALSE
2,2,0,no,S,2,39,736,0.4375,0,2000,2,2,FALSE
1,1,6,no,S,-5,39,628,0.4375,0,2000,2,2,FALSE
0,0,1,no,S,-1,39,700,0.4375,0,2000,2,2,FALSE
0,0,4,no,S,-4,39,664,0.4375,0,2000,2,2,FALSE
5,5,0,no,S,5,39,700,0.4375,0,2000,2,2,FALSE
3,3,0,no,S,3,39,736,0.4375,0,2000,2,2,FALSE
2,2,4,no,S,-2,39,628,0.4375,0,2000,2,2,FALSE
6,6,3,no,S,3,39,664,0.4375,0,2000,2,2,FALSE
0,0,1,no,S,-1,39,628,0.4375,0,2000,2,2,FALSE
4,4,0,no,S,4,39,493,0.4375,0,2000,2,2,FALSE
2,2,0,no,S,2,39,664,0.4375,0,2000,2,2,FALSE
1,1,0,no,S,1,39,628,0.4375,0,2000,2,2,FALSE
0,0,2,no,S,-2,39,595,0.4375,0,2000,2,2,FALSE
3,3,0,no,S,3,39,560,0.4375,0,2000,2,2,FALSE
0,0,3,no,S,-3,39,768,0.4375,0,2000,2,2,FALSE
1,1,5,no,S,-4,39,561,0.4375,0,2000,2,2,FALSE
0,0,3,no,S,-3,39,524,0.4375,0,2000,2,2,FALSE
0,0,0,yes,S,0,39,840,0.4375,0,2000,2,2,FALSE
0,0,0,yes,S,0,39,700,0.4375,0,2000,2,2,FALSE
0,0,0,yes,S,0,39,664,0.4375,0,2000,2,2,FALSE
0,0,0,yes,S,0,39,872,0.4375,0,2000,2,2,FALSE
3,3,3,yes,S,0,39,597,0.4375,0,2000,2,2,FALSE
2,2,2,yes,S,0,39,664,0.4375,0,2000,2,2,FALSE
1,1,1,yes,S,0,39,664,0.4375,0,2000,2,2,FALSE
0,0,0,yes,S,0,39,596,0.4375,0,2000,2,2,FALSE
0,0,0,yes,S,0,39,560,0.4375,0,2000,2,2,FALSE
4,4,4,yes,S,0,39,804,0.4375,0,2000,2,2,FALSE
